,Key,ds,y
579,Others,2023-11-03,0.0020384943585853798
580,Others,2023-11-10,0.003069910228382716
581,Others,2023-11-17,0.002828248200205691
582,Others,2023-11-24,0.0027812113720642765
583,Others,2023-12-01,0.002754949570414643
584,Others,2023-12-08,0.002499886368801418
585,Others,2023-12-15,0.0008818342151675485
586,Others,2023-12-22,0.0022707423580786024
587,Others,2023-12-29,0.0028021670091537454
588,Others,2024-01-05,0.0037267878943648396
589,Others,2024-01-12,0.003378532621102132
590,Others,2024-01-19,0.0036713377113604634
591,Others,2024-01-26,0.002241112828438949
592,Others,2024-02-02,0.003907896249185855
593,NBRX_Brand2,2023-01-06,0.09283659955855797
594,NBRX_Brand2,2023-01-13,0.1017462400323004
595,NBRX_Brand2,2023-01-20,0.0887276521079338
596,NBRX_Brand2,2023-01-27,0.09012744413407821
597,NBRX_Brand2,2023-02-03,0.08961208504289445
598,NBRX_Brand2,2023-02-10,0.09242724867724866
599,NBRX_Brand2,2023-02-17,0.08551333733596361
600,NBRX_Brand2,2023-02-24,0.08970323741007194
601,NBRX_Brand2,2023-03-03,0.08940594903264296
602,NBRX_Brand2,2023-03-10,0.09033778476040849
603,NBRX_Brand2,2023-03-17,0.08569838619922092
604,NBRX_Brand2,2023-03-24,0.08707611638801736
605,NBRX_Brand2,2023-03-31,0.08100627891606081
606,NBRX_Brand2,2023-04-07,0.07993292342090554
607,NBRX_Brand2,2023-04-14,0.0828591438326184
608,NBRX_Brand2,2023-04-21,0.08399332163191918
609,NBRX_Brand2,2023-04-28,0.07658700685919001
610,NBRX_Brand2,2023-05-05,0.08667413213885779
611,NBRX_Brand2,2023-05-12,0.08131924541215724
612,NBRX_Brand2,2023-05-19,0.08381403357727077
613,NBRX_Brand2,2023-05-26,0.0900424192067171
